cmsId,email,sName,gName,gender,age,major,depName,gpa,cgpa,year,residentialStatus,city,province
334647,abcd,Sana Alvi,Junaid Hassan,Female,23,Electrical Engineering,S3H,2.26,3.1,2025,Day Scholar,Lahore,Sindh
326801,abcd,Zahra Choudhury,Soraya Begum,Male,25,Chemical Engineering,NBS,2.46,3.94,2021,Hostellite,Faisalabad,Punjab
329690,abcd,Sarina Mirza,Hamza Yusuf,Male,24,Law,SCME,2.71,2.64,2024,Day Scholar,Karachi,Islamabad Federal
333173,abcd,Aaliyah Mustafa,Aisha Rafiq,Male,22,Management Sciences,SADA,3.27,2.13,2023,Hostellite,Faisalabad,Sindh
361819,abcd,Farid Rizvi,Yasir Warsi,Female,22,Computer Science,SMME,3.31,2.23,2023,Hostellite,Islamabad,Punjab
375172,abcd,Naseem Shahzad,Zara Warsi,Female,24,Chemical Engineering,SADA,3.51,3.4,2024,Day Scholar,Rawalpindi,Islamabad Federal
321066,abcd,Rauf Sarfraz,Sajid Rehman,Female,21,Management Sciences,SADA,3.14,2.06,2025,Day Scholar,Karachi,Islamabad Federal
390349,abcd,Naim Hussaini,Kareem Hassan,Female,21,Chemical Engineering,NBS,2.65,3.34,2021,Hostellite,Rawalpindi,Punjab
369998,abcd,Safiyyah Aslam,Jalal Rafiq,Male,19,Electrical Engineering,SCME,3.25,2.8,2024,Hostellite,Rawalpindi,Islamabad Federal
335695,abcd,Safia Ali,Zakariya Sultan,Male,21,Chemical Engineering,SCME,2.21,3.83,2023,Hostellite,Karachi,Sindh
351170,abcd,Ameen Qadir,Aziza Zafar,Female,21,Electrical Engineering,S3H,3.57,2.65,2020,Hostellite,Lahore,Punjab
379483,abcd,Ibrahim Hassan,Nadia Qureshi,Male,25,Electrical Engineering,NBS,2.7,2.01,2020,Day Scholar,Lahore,Islamabad Federal
328185,abcd,Zakariya Sarfraz,Tahir Anwar,Female,24,Software Engineering,SMME,3.36,3.48,2021,Hostellite,Lahore,Sindh
351124,abcd,Zahra Malik,Yusuf Akhtar,Female,24,Management Sciences,SMME,3.69,3.66,2020,Hostellite,Faisalabad,Islamabad Federal
340530,abcd,Layla Siddiqi,Zain Khan,Female,18,Chemical Engineering,SNS,2.83,3.61,2025,Hostellite,Faisalabad,Islamabad Federal
393642,abcd,Yasin Kamal,Jalal Khattak,Female,24,Chemical Engineering,S3H,3.74,3.48,2020,Day Scholar,Rawalpindi,Punjab
333559,abcd,Saima Akhtar,Aziza Arif,Male,25,Computer Science,NBS,2.1,3.74,2021,Day Scholar,Islamabad,Punjab
380194,abcd,Hina Akhtar,Samina Anwar,Male,20,Mechanical Engineering,NBS,2.53,3.52,2025,Day Scholar,Lahore,Sindh
382770,abcd,Ayesha Zafar,Suhail Rehman,Female,23,Electrical Engineering,SNS,3.66,2.39,2021,Day Scholar,Rawalpindi,Islamabad Federal
388702,abcd,Hina Rehman,Fayyaz Shah,Female,22,Mechanical Engineering,S3H,3.24,2.67,2020,Day Scholar,Lahore,Punjab
385159,abcd,Sajid Saleh,Sajid Baig,Female,18,Electrical Engineering,NBS,2.06,3.86,2025,Hostellite,Islamabad,Punjab
383171,abcd,Zubair Qureshi,Zahid Khan,Female,24,Electrical Engineering,SCME,3.26,3.23,2021,Hostellite,Faisalabad,Islamabad Federal
394507,abcd,Zain Shah,Farida Talib,Female,22,Electrical Engineering,S3H,2.14,2.28,2022,Day Scholar,Karachi,Islamabad Federal
381191,abcd,Fayyaz Hussaini,Yasin Malik,Male,22,Computer Science,S3H,2.61,2.17,2020,Hostellite,Islamabad,Sindh
350984,abcd,Ahmed Alvi,Rafi Iqbal,Male,19,Computer Science,S3H,2.52,3.72,2022,Day Scholar,Islamabad,Punjab
326111,abcd,Sadia Nawaz,Leila Khattak,Male,23,Law,SMME,2.3,2.63,2024,Hostellite,Lahore,Punjab
331955,abcd,Rizwan Khan,Safia Anwar,Male,23,Electrical Engineering,SNS,3.62,3.54,2020,Day Scholar,Faisalabad,Islamabad Federal
385819,abcd,Zubair Rehman,Nour Noor,Female,18,Law,SEECS,3.35,3.24,2024,Day Scholar,Lahore,Punjab
326808,abcd,Sarwar Hamid,Azra Rasheed,Female,21,Law,SEECS,2.73,2.21,2022,Hostellite,Islamabad,Punjab
356453,abcd,Nabeela Arshad,Nashit Akhtar,Male,24,Software Engineering,SEECS,2.9,3.67,2025,Day Scholar,Islamabad,Punjab
373311,abcd,Nadia Hassan,Tahira Anwar,Female,18,Law,SNS,3.86,2.72,2025,Hostellite,Faisalabad,Islamabad Federal
328936,abcd,Saima Khawaja,Junaid Aslam,Male,20,Mechanical Engineering,SCME,2.25,2.61,2020,Hostellite,Karachi,Islamabad Federal
357900,abcd,Aaliyah Kamal,Yasin Iqbal,Male,20,Computer Science,SCME,3.58,2.24,2021,Hostellite,Lahore,Islamabad Federal
387912,abcd,Iqbal Rahman,Sana Raza,Female,22,Mechanical Engineering,SADA,3.42,2.69,2025,Hostellite,Islamabad,Islamabad Federal
373186,abcd,Zahid Hameed,Rabab Saleh,Female,24,Mechanical Engineering,SNS,3.79,3.75,2022,Hostellite,Rawalpindi,Sindh
392500,abcd,Sadia Zahid,Ayesha Khan,Male,24,Software Engineering,SMME,3.95,2.73,2021,Hostellite,Rawalpindi,Sindh
323475,abcd,Amina Mustafa,Shabnam Zakariya,Female,18,Law,SMME,3.81,2.84,2023,Hostellite,Karachi,Islamabad Federal
361883,abcd,Nabeela Anwar,Rashid Sarfraz,Male,18,Mechanical Engineering,SMME,3.28,2.0,2021,Hostellite,Lahore,Punjab
347198,abcd,Sana Qadir,Fariha Sultan,Male,19,Law,SNS,2.38,3.67,2023,Hostellite,Karachi,Islamabad Federal
321651,abcd,Amina Malik,Samira Jilani,Male,18,Management Sciences,SCME,2.36,3.02,2023,Hostellite,Rawalpindi,Islamabad Federal
389932,abcd,Faisal Hashmi,Afifa Malik,Female,24,Software Engineering,S3H,3.09,3.07,2025,Day Scholar,Islamabad,Islamabad Federal
362694,abcd,Zahra Tariq,Safia Hashmi,Male,22,Electrical Engineering,NBS,2.21,2.56,2020,Day Scholar,Karachi,Punjab
373595,abcd,Fatima Kamal,Fariha Aslam,Female,18,Chemical Engineering,SEECS,2.63,2.45,2023,Hostellite,Lahore,Punjab
362400,abcd,Rabab Iqbal,Sabeen Saeed,Female,18,Mechanical Engineering,S3H,2.66,2.59,2021,Hostellite,Lahore,Punjab
360163,abcd,Samira Noor,Suhail Noor,Male,23,Chemical Engineering,S3H,3.01,2.92,2020,Hostellite,Islamabad,Sindh
393939,abcd,Zia Ahmed,Amir Rashid,Male,23,Software Engineering,SNS,2.9,2.76,2023,Day Scholar,Karachi,Sindh
366989,abcd,Hamza Alvi,Javed Malik,Female,19,Mechanical Engineering,SADA,2.97,3.4,2024,Hostellite,Islamabad,Islamabad Federal
358162,abcd,Sumaya Rehman,Zaida Sultan,Male,19,Software Engineering,S3H,3.61,3.17,2021,Hostellite,Faisalabad,Sindh
377704,abcd,Zain Arif,Safia Shah,Female,19,Chemical Engineering,SEECS,2.83,2.94,2020,Day Scholar,Islamabad,Punjab
349795,abcd,Saeed Qadir,Aamir Hakim,Male,23,Software Engineering,SADA,3.27,3.84,2022,Hostellite,Faisalabad,Islamabad Federal
329497,abcd,Sami Tariq,Karim Haque,Female,19,Electrical Engineering,SEECS,2.89,2.24,2023,Day Scholar,Karachi,Islamabad Federal
352491,abcd,Rahim Zakariya,Zahid Ashraf,Female,22,Electrical Engineering,NBS,2.42,3.3,2021,Hostellite,Lahore,Sindh
381724,abcd,Nida Malik,Bilal Rasheed,Male,25,Mechanical Engineering,SMME,2.84,2.12,2023,Day Scholar,Karachi,Islamabad Federal
395817,abcd,Shabnam Rizvi,Hassan Hashmi,Female,24,Electrical Engineering,S3H,2.49,2.95,2023,Hostellite,Islamabad,Sindh
320841,abcd,Sadia Abbas,Nadeem Baig,Male,23,Electrical Engineering,NBS,3.3,3.64,2024,Hostellite,Rawalpindi,Sindh
336243,abcd,Jalal Rasheed,Ibrahim Siddiqi,Female,21,Management Sciences,SADA,2.45,2.38,2024,Hostellite,Lahore,Punjab
357776,abcd,Zubair Jamil,Nasir Nadeem,Male,25,Chemical Engineering,NBS,2.94,2.45,2020,Day Scholar,Karachi,Islamabad Federal
336046,abcd,Salma Mahmood,Amina Azam,Male,24,Chemical Engineering,SNS,3.43,2.44,2023,Day Scholar,Lahore,Islamabad Federal
372494,abcd,Kareem Rizvi,Suhail Mirza,Female,20,Law,SCME,3.05,2.59,2024,Day Scholar,Lahore,Islamabad Federal
357133,abcd,Rahim Shafi,Naseem Hakim,Female,18,Chemical Engineering,SEECS,2.93,3.47,2021,Day Scholar,Rawalpindi,Punjab
332188,abcd,Rafiya Rafiq,Muhammad Rahman,Male,22,Electrical Engineering,SADA,3.47,2.85,2020,Day Scholar,Lahore,Sindh
370104,abcd,Sarwar Shah,Hussein Tariq,Male,20,Chemical Engineering,NBS,3.82,2.61,2021,Hostellite,Faisalabad,Punjab
388273,abcd,Sami Rahman,Layla Farooqi,Female,25,Electrical Engineering,SEECS,3.27,2.1,2024,Day Scholar,Karachi,Punjab
332217,abcd,Jawad Kamal,Tahira Begum,Male,22,Mechanical Engineering,S3H,2.65,3.74,2021,Day Scholar,Rawalpindi,Islamabad Federal
353340,abcd,Aisha Arif,Farida Rahman,Male,25,Chemical Engineering,SADA,2.39,2.74,2022,Hostellite,Lahore,Punjab
378789,abcd,Azra Rasheed,Mujtaba Awan,Male,18,Computer Science,SMME,2.56,3.86,2020,Hostellite,Faisalabad,Islamabad Federal
326187,abcd,Ayesha Zafar,Muna Malik,Male,25,Management Sciences,SEECS,3.01,2.64,2022,Day Scholar,Karachi,Punjab
395111,abcd,Faisal Khan,Amina Iqbal,Male,21,Mechanical Engineering,SADA,2.11,3.09,2024,Day Scholar,Rawalpindi,Islamabad Federal
385283,abcd,Ismail Qureshi,Malik Qureshi,Male,18,Mechanical Engineering,SNS,3.52,3.18,2022,Hostellite,Lahore,Sindh
380024,abcd,Saima Sarfraz,Fariha Malik,Male,22,Chemical Engineering,SCME,3.67,3.45,2023,Hostellite,Lahore,Islamabad Federal
345373,abcd,Farida Alvi,Hamid Iqbal,Female,19,Chemical Engineering,SMME,3.66,2.9,2020,Day Scholar,Faisalabad,Sindh
326896,abcd,Karim Sultan,Rashid Rafiq,Male,19,Electrical Engineering,S3H,3.68,2.04,2021,Hostellite,Rawalpindi,Punjab
385052,abcd,Rauf Khattak,Safia Jilani,Female,24,Chemical Engineering,SEECS,3.15,3.21,2025,Day Scholar,Rawalpindi,Punjab
325915,abcd,Iqbal Khattak,Rashid Alvi,Female,25,Electrical Engineering,S3H,2.2,2.57,2022,Day Scholar,Rawalpindi,Punjab
398557,abcd,Ibrahim Nadeem,Tahira Rizvi,Male,25,Software Engineering,SADA,3.63,2.02,2025,Hostellite,Karachi,Punjab
383919,abcd,Ghazala Rasheed,Safiyyah Haque,Male,23,Mechanical Engineering,SCME,3.9,2.74,2020,Day Scholar,Rawalpindi,Islamabad Federal
384391,abcd,Amina Khawaja,Tariq Ali,Male,24,Law,SMME,3.21,3.28,2023,Hostellite,Lahore,Sindh
371031,abcd,Shafiq Abbas,Faisal Farooqi,Female,20,Management Sciences,SNS,3.83,2.89,2025,Day Scholar,Rawalpindi,Sindh
322184,abcd,Aamir Rahman,Jawad Arshad,Male,20,Mechanical Engineering,SCME,3.26,3.91,2025,Hostellite,Islamabad,Islamabad Federal
327762,abcd,Rauf Hashmi,Zia Jilani,Female,24,Chemical Engineering,NBS,3.82,2.85,2023,Day Scholar,Islamabad,Islamabad Federal
377819,abcd,Amina Qureshi,Rameez Raza,Male,19,Chemical Engineering,SCME,3.12,3.18,2020,Day Scholar,Islamabad,Sindh
321284,abcd,Jamila Yusufzai,Salma Hamid,Male,18,Computer Science,SCME,3.96,3.68,2025,Day Scholar,Karachi,Islamabad Federal
349774,abcd,Zubair Zakariya,Tahir Shah,Female,25,Chemical Engineering,NBS,2.21,2.48,2020,Hostellite,Faisalabad,Sindh
321055,abcd,Nafisa Kamal,Zahra Khan,Male,21,Mechanical Engineering,SNS,2.32,2.66,2024,Hostellite,Lahore,Sindh
337209,abcd,Amina Javed,Nadia Abbas,Male,19,Law,S3H,2.82,3.14,2020,Hostellite,Islamabad,Punjab
364962,abcd,Fatima Mirza,Rafi Noor,Female,23,Computer Science,SNS,2.59,3.66,2025,Day Scholar,Faisalabad,Punjab
349628,abcd,Mansoor Mustafa,Aamir Shafi,Male,21,Mechanical Engineering,SNS,3.56,3.74,2022,Hostellite,Karachi,Sindh
341122,abcd,Ayesha Iqbal,Mansoor Noor,Male,21,Chemical Engineering,S3H,2.31,3.84,2022,Day Scholar,Islamabad,Islamabad Federal
344923,abcd,Fatima Hussain,Ghazala Baig,Male,18,Mechanical Engineering,SMME,3.41,2.72,2020,Day Scholar,Islamabad,Punjab
358987,abcd,Rafi Aziz,Fayyaz Abbas,Male,19,Management Sciences,SADA,2.37,3.66,2021,Day Scholar,Faisalabad,Islamabad Federal
385246,abcd,Zakariya Haider,Yasir Rahman,Female,24,Software Engineering,SEECS,2.05,3.26,2024,Day Scholar,Lahore,Punjab
355933,abcd,Sajid Haider,Abdullah Hamza,Female,25,Electrical Engineering,NBS,3.97,2.93,2021,Day Scholar,Islamabad,Punjab
349370,abcd,Amina Hakim,Raza Iqbal,Male,24,Electrical Engineering,SADA,2.06,2.29,2025,Day Scholar,Rawalpindi,Sindh
383894,abcd,Aaliyah Sarfraz,Bilal Rahman,Female,19,Law,SCME,3.58,2.26,2022,Day Scholar,Rawalpindi,Punjab
379700,abcd,Yusuf Rasheed,Farid Mirza,Female,24,Chemical Engineering,SADA,2.79,2.78,2024,Hostellite,Islamabad,Islamabad Federal
358440,abcd,Khalil Rasheed,Iqbal Malik,Female,19,Law,NBS,2.44,3.31,2025,Day Scholar,Karachi,Islamabad Federal
364892,abcd,Nasir Alvi,Rahim Hussain,Male,20,Management Sciences,SMME,3.21,3.76,2024,Day Scholar,Islamabad,Sindh
388051,abcd,Saeed Hakim,Samira Warsi,Female,21,Management Sciences,NBS,2.92,3.91,2020,Day Scholar,Karachi,Punjab
376641,abcd,Rashid Rasheed,Mujtaba Shah,Female,23,Management Sciences,SCME,3.63,2.78,2022,Day Scholar,Faisalabad,Islamabad Federal
376857,abcd,Zubair Yusuf,Nida Jamil,Female,24,Software Engineering,S3H,3.43,3.28,2023,Hostellite,Islamabad,Sindh
387930,abcd,Nafisa Hameed,Tahira Hashmi,Female,21,Mechanical Engineering,SEECS,3.74,3.7,2024,Hostellite,Lahore,Punjab
397587,abcd,Tahira Talib,Sadaf Shah,Male,24,Software Engineering,SADA,3.16,2.95,2020,Day Scholar,Islamabad,Islamabad Federal
360079,abcd,Sabeen Qureshi,Soraya Rehman,Male,24,Mechanical Engineering,NBS,3.16,3.16,2020,Hostellite,Karachi,Punjab
385617,abcd,Muhammad Rizvi,Tahir Qadir,Male,19,Management Sciences,SEECS,3.46,3.43,2022,Hostellite,Karachi,Islamabad Federal
376464,abcd,Nasir Rafiq,Mustafa Saleh,Male,19,Chemical Engineering,SEECS,3.75,2.36,2020,Day Scholar,Islamabad,Punjab
332129,abcd,Zahra Rafiq,Ahmed Hakeem,Female,24,Software Engineering,SADA,3.26,2.64,2025,Day Scholar,Faisalabad,Punjab
332724,abcd,Junaid Hashmi,Khalil Aslam,Female,25,Management Sciences,SADA,2.32,3.92,2023,Hostellite,Karachi,Islamabad Federal
371295,abcd,Iqbal Saeed,Tahir Akhtar,Female,19,Electrical Engineering,NBS,3.31,3.61,2021,Day Scholar,Faisalabad,Islamabad Federal
380699,abcd,Rameez Ashraf,Hamid Sultan,Male,19,Software Engineering,SNS,2.92,2.23,2021,Hostellite,Lahore,Sindh
329626,abcd,Naeema Shahzad,Rafi Sarfraz,Male,22,Law,SMME,3.74,2.63,2023,Hostellite,Islamabad,Punjab
345406,abcd,Samira Hashmi,Leila Rashid,Male,21,Management Sciences,SNS,2.34,3.31,2021,Day Scholar,Islamabad,Punjab
385412,abcd,Yasin Kamal,Tahir Zafar,Female,21,Law,NBS,3.01,3.79,2023,Hostellite,Islamabad,Islamabad Federal
385559,abcd,Safiyyah Malik,Salim Jamil,Male,24,Software Engineering,SADA,2.98,2.99,2024,Day Scholar,Lahore,Islamabad Federal
383627,abcd,Nadira Qureshi,Sami Alvi,Male,23,Mechanical Engineering,SCME,2.01,2.63,2024,Hostellite,Lahore,Sindh
356249,abcd,Nafisa Jamil,Junaid Jilani,Male,22,Electrical Engineering,S3H,3.37,2.39,2024,Hostellite,Islamabad,Islamabad Federal
344397,abcd,Hamid Khan,Samina Mansoor,Female,24,Computer Science,NBS,2.43,2.66,2025,Hostellite,Islamabad,Punjab
351221,abcd,Nabeela Talib,Soraya Raza,Female,19,Electrical Engineering,SCME,3.35,3.51,2024,Day Scholar,Islamabad,Punjab
334197,abcd,Amina Shah,Aaliyah Aslam,Male,25,Mechanical Engineering,SMME,2.81,3.39,2020,Day Scholar,Islamabad,Islamabad Federal
331846,abcd,Ghazala Akhtar,Aziza Qureshi,Female,18,Chemical Engineering,NBS,2.64,2.12,2023,Day Scholar,Rawalpindi,Islamabad Federal
382900,abcd,Fariha Ali,Ali Zafar,Male,20,Law,SEECS,2.04,2.95,2023,Hostellite,Faisalabad,Islamabad Federal
396634,abcd,Tahir Iqbal,Fatima Yusufzai,Male,21,Law,S3H,2.04,3.04,2024,Day Scholar,Faisalabad,Punjab
350960,abcd,Tahir Azam,Afifa Sultan,Female,18,Mechanical Engineering,SNS,2.45,2.41,2022,Hostellite,Islamabad,Punjab
373189,abcd,Saida Haque,Soraya Khanzada,Female,23,Software Engineering,SEECS,3.42,2.12,2021,Day Scholar,Rawalpindi,Sindh
387475,abcd,Rafiya Khan,Rashid Nawaz,Male,20,Mechanical Engineering,SADA,3.82,3.19,2022,Hostellite,Lahore,Punjab
325905,abcd,Fatima Rasheed,Nadia Sarfraz,Male,24,Software Engineering,NBS,3.92,2.77,2025,Day Scholar,Lahore,Punjab
371451,abcd,Naeema Awan,Hina Raza,Male,25,Electrical Engineering,SMME,3.44,2.93,2023,Hostellite,Faisalabad,Punjab
338958,abcd,Asma Iqbal,Rabab Mansoor,Female,22,Chemical Engineering,SNS,2.21,2.61,2022,Day Scholar,Faisalabad,Islamabad Federal
355448,abcd,Kareem Zafar,Nabeela Saleh,Female,22,Electrical Engineering,SCME,3.37,3.79,2022,Day Scholar,Faisalabad,Sindh
367304,abcd,Zain Kamal,Ali Iqbal,Male,24,Law,SCME,3.29,2.86,2023,Day Scholar,Karachi,Sindh
352923,abcd,Ali Rahman,Rizwan Rasheed,Female,20,Management Sciences,SMME,3.77,3.33,2022,Hostellite,Lahore,Punjab
366668,abcd,Hamza Hashmi,Farah Haque,Female,21,Chemical Engineering,NBS,2.56,3.88,2025,Day Scholar,Rawalpindi,Islamabad Federal
356514,abcd,Sadaf Siddiqi,Marwa Nadeem,Male,25,Law,SADA,3.05,3.58,2023,Hostellite,Faisalabad,Punjab
389914,abcd,Suhail Zakariya,Salma Sultan,Male,20,Management Sciences,SCME,2.23,2.0,2021,Day Scholar,Lahore,Sindh
391238,abcd,Saeed Noor,Salma Hamid,Female,19,Management Sciences,SADA,3.27,2.63,2020,Day Scholar,Rawalpindi,Sindh
366010,abcd,Nadeem Zafar,Zahra Iqbal,Male,22,Computer Science,SMME,2.58,3.37,2024,Day Scholar,Karachi,Islamabad Federal
390152,abcd,Suhail Ahmed,Amir Sultan,Female,22,Law,SEECS,3.31,3.82,2025,Day Scholar,Islamabad,Islamabad Federal
327779,abcd,Naeema Rasheed,Safia Farooqi,Male,22,Computer Science,NBS,2.5,3.04,2024,Day Scholar,Karachi,Punjab
332765,abcd,Asma Anwar,Rahim Zakariya,Female,24,Software Engineering,SEECS,2.44,3.74,2020,Hostellite,Lahore,Sindh
320744,abcd,Tariq Kamal,Khalid Ashraf,Male,19,Chemical Engineering,SCME,2.55,2.62,2025,Hostellite,Islamabad,Punjab
326535,abcd,Jawad Kamal,Asad Sarfraz,Female,19,Management Sciences,SEECS,2.52,3.16,2024,Hostellite,Lahore,Punjab
395305,abcd,Jalal Sultan,Samiyah Sarfraz,Male,25,Law,SEECS,2.67,2.91,2024,Hostellite,Karachi,Sindh
349588,abcd,Amina Rehman,Zahra Warsi,Female,18,Chemical Engineering,NBS,2.6,2.94,2024,Hostellite,Faisalabad,Sindh
322971,abcd,Hakim Farooqi,Sana Mahmood,Male,23,Software Engineering,SNS,3.7,2.45,2023,Day Scholar,Karachi,Punjab
369568,abcd,Farida Jilani,Layla Rafiq,Male,24,Computer Science,SEECS,3.16,2.36,2021,Hostellite,Karachi,Sindh
365670,abcd,Aisha Arif,Salma Rafiq,Male,20,Software Engineering,SEECS,2.92,2.51,2023,Hostellite,Karachi,Islamabad Federal
324938,abcd,Hussein Anwar,Nida Siddiqui,Male,25,Software Engineering,SCME,3.22,2.69,2023,Hostellite,Karachi,Punjab
326714,abcd,Saima Rafiq,Zaida Sultan,Female,23,Management Sciences,SNS,3.27,2.8,2022,Hostellite,Karachi,Islamabad Federal
327405,abcd,Shireen Noor,Saida Noor,Female,25,Management Sciences,SEECS,2.27,3.12,2025,Day Scholar,Karachi,Punjab
372666,abcd,Saima Qureshi,Rafi Hassan,Female,20,Computer Science,SADA,2.42,3.61,2023,Hostellite,Faisalabad,Sindh
383338,abcd,Rashid Khanzada,Hina Zafar,Female,25,Law,SNS,3.59,2.81,2023,Day Scholar,Islamabad,Islamabad Federal
322262,abcd,Rizwan Khattak,Muhammad Khanzada,Male,24,Electrical Engineering,S3H,2.87,3.47,2023,Hostellite,Islamabad,Sindh
369705,abcd,Azra Saleh,Tahira Hadi,Female,20,Electrical Engineering,SNS,2.99,2.55,2024,Day Scholar,Islamabad,Punjab
355698,abcd,Saida Haider,Javed Zafar,Female,23,Law,SNS,3.46,3.42,2025,Day Scholar,Faisalabad,Islamabad Federal
385591,abcd,Zainab Saleh,Amina Baig,Female,24,Law,SNS,2.69,3.14,2024,Hostellite,Lahore,Punjab
399362,abcd,Faisal Ashraf,Zaida Awan,Female,22,Management Sciences,SEECS,3.36,3.56,2022,Day Scholar,Rawalpindi,Sindh
331825,abcd,Tariq Nadeem,Rukhsar Hadi,Male,24,Software Engineering,SEECS,3.8,3.11,2023,Hostellite,Islamabad,Sindh
364555,abcd,Yusuf Kamal,Hamza Hakim,Female,22,Mechanical Engineering,SMME,2.77,2.95,2024,Hostellite,Islamabad,Sindh
352013,abcd,Zahra Shafi,Bilal Baig,Male,19,Computer Science,NBS,3.09,3.27,2025,Day Scholar,Rawalpindi,Punjab
330236,abcd,Jamila Hakeem,Mahir Hussain,Male,18,Mechanical Engineering,SEECS,3.56,2.98,2022,Day Scholar,Faisalabad,Punjab
342487,abcd,Tahira Shah,Rashid Hussaini,Female,18,Electrical Engineering,SCME,2.14,3.02,2023,Hostellite,Rawalpindi,Punjab
332864,abcd,Rahat Shah,Farah Hamid,Female,18,Management Sciences,S3H,2.65,2.42,2020,Day Scholar,Lahore,Islamabad Federal
368757,abcd,Huma Tariq,Ibrahim Tariq,Male,21,Mechanical Engineering,SADA,3.42,2.35,2021,Day Scholar,Rawalpindi,Islamabad Federal
376291,abcd,Mansoor Sarfraz,Nafisa Rafiq,Male,25,Chemical Engineering,SADA,3.07,3.5,2020,Hostellite,Rawalpindi,Islamabad Federal
344747,abcd,Tahira Rahman,Tariq Sarfraz,Male,18,Chemical Engineering,NBS,2.09,3.83,2023,Hostellite,Faisalabad,Sindh
353719,abcd,Saima Awan,Karim Tariq,Female,18,Management Sciences,S3H,3.52,3.86,2020,Day Scholar,Faisalabad,Punjab
322368,abcd,Farida Shahzad,Sana Zafar,Male,24,Software Engineering,SMME,3.46,3.86,2022,Hostellite,Karachi,Islamabad Federal
398575,abcd,Nida Azam,Aamir Hamid,Female,19,Electrical Engineering,SNS,2.09,3.91,2022,Day Scholar,Lahore,Sindh
340634,abcd,Yusuf Hussain,Afifa Zafar,Male,18,Electrical Engineering,SNS,2.58,2.32,2024,Hostellite,Rawalpindi,Punjab
394004,abcd,Farida Anwar,Waleed Iqbal,Female,18,Software Engineering,SMME,2.67,3.38,2025,Day Scholar,Lahore,Punjab
345764,abcd,Mahir Khawaja,Nida Haider,Female,25,Electrical Engineering,S3H,2.14,3.2,2023,Hostellite,Faisalabad,Punjab
340845,abcd,Zubair Ahmed,Zahid Choudhury,Male,21,Computer Science,NBS,2.98,3.15,2021,Hostellite,Lahore,Punjab
345733,abcd,Jamila Shah,Ismail Arshad,Male,21,Electrical Engineering,SNS,2.1,2.92,2025,Day Scholar,Rawalpindi,Sindh
334984,abcd,Farida Tariq,Nabeela Jilani,Female,25,Mechanical Engineering,SCME,3.08,3.56,2022,Day Scholar,Lahore,Islamabad Federal
390930,abcd,Rauf Zaman,Yusuf Hussain,Female,18,Mechanical Engineering,SCME,2.3,3.2,2024,Hostellite,Rawalpindi,Punjab
389638,abcd,Mahir Sarfraz,Zain Tariq,Female,19,Law,SADA,2.78,2.27,2020,Hostellite,Karachi,Sindh
352715,abcd,Sarina Zafar,Abdullah Hussain,Female,25,Law,SADA,3.04,3.3,2025,Hostellite,Islamabad,Islamabad Federal
328009,abcd,Shazia Mirza,Rabab Abbas,Male,18,Electrical Engineering,SMME,2.19,2.05,2024,Hostellite,Karachi,Islamabad Federal
333389,abcd,Rafi Arshad,Yusuf Zafar,Male,20,Computer Science,NBS,3.65,2.7,2022,Hostellite,Karachi,Punjab
334459,abcd,Suhail Sultan,Amir Rafiq,Female,21,Software Engineering,SNS,3.62,3.53,2020,Day Scholar,Lahore,Islamabad Federal
367011,abcd,Sarwar Javed,Shabnam Jamil,Male,21,Chemical Engineering,SMME,2.66,3.05,2024,Day Scholar,Faisalabad,Islamabad Federal
382991,abcd,Jamil Akhtar,Rizwan Hussain,Male,24,Chemical Engineering,S3H,2.41,3.45,2020,Hostellite,Lahore,Punjab
364448,abcd,Amina Abbas,Shazia Rafiq,Male,18,Law,SEECS,3.09,2.36,2022,Hostellite,Karachi,Islamabad Federal
343894,abcd,Rukhsar Hakim,Junaid Ali,Male,21,Mechanical Engineering,SMME,2.88,3.11,2024,Hostellite,Karachi,Punjab
390686,abcd,Khalid Noor,Yusuf Hassan,Female,21,Computer Science,SEECS,3.63,2.13,2024,Hostellite,Faisalabad,Punjab
357792,abcd,Aziza Aziz,Soraya Ashraf,Male,20,Management Sciences,SNS,3.76,2.35,2023,Day Scholar,Islamabad,Islamabad Federal
371962,abcd,Rahat Ali,Yusuf Yusuf,Male,18,Electrical Engineering,NBS,2.69,3.03,2025,Hostellite,Rawalpindi,Punjab
347160,abcd,Kamran Noor,Nabeela Hakeem,Male,24,Law,SNS,2.11,3.9,2024,Hostellite,Karachi,Islamabad Federal
360152,abcd,Tariq Aslam,Hakim Zafar,Male,19,Software Engineering,SMME,2.72,3.57,2023,Hostellite,Lahore,Islamabad Federal
338414,abcd,Shazia Azam,Rabab Shah,Male,25,Computer Science,SNS,2.96,2.01,2021,Day Scholar,Faisalabad,Punjab
364681,abcd,Tariq Talib,Safia Ali,Female,19,Mechanical Engineering,SNS,3.93,3.52,2023,Day Scholar,Islamabad,Sindh
384809,abcd,Yusuf Abbas,Aaliyah Hakeem,Male,19,Law,NBS,2.21,3.67,2020,Hostellite,Rawalpindi,Islamabad Federal
367346,abcd,Tahira Qazi,Amina Sarfraz,Female,21,Electrical Engineering,S3H,3.13,2.44,2020,Hostellite,Islamabad,Punjab
345517,abcd,Rauf Rashid,Tahir Hashmi,Male,18,Law,SMME,2.66,2.56,2023,Day Scholar,Islamabad,Islamabad Federal
